judul,isi_berita,tanggal,kategori,url
6 Cara Ampuh dan Mudah untuk Memperbaiki Kaca Mobil yang Retak Tanpa Mengganti,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Kaca mobil yang retak tidak hanya mengganggu visibilitas saat berkendara, tetapi juga dapat menimbulkan risiko keselamatan yang serius.  Berikut ini, Tribunnews.com akan menjelaskan enam cara efektif untuk mengatasi masalah ini dan memahami penyebab di balik keretakan kaca.  Dengan pengetahuan yang tepat, kamu bisa mengambil langkah pencegahan dan perbaikan tanpa perlu panik. Penting untuk diingat bahwa tidak semua retakan memerlukan penggantian kaca.  Banyak kerusakan kecil dapat diperbaiki dengan langkah-langkah sederhana.  Baca juga:  4 Cara Jitu Merawat Velg Mobil agar Tetap Awet dan Berkilau, Bye-bye Karat! Terdapat beragam cara efektif yang dapat kamu lakukan untuk menangani kaca mobil yang retak, sehingga kamu dapat berkendara dengan aman dan nyaman. Sebelum membahas cara mengatasi kaca mobil yang retak, ada baiknya mengetahui penyebab keretakan, seperti: benturan dengan benda keras, perubahan suhu yang drastis, paparan sinar matahari, kualitas kaca yang buruk, dan kecelakaan.  Nah, ini merupakan enam cara yang bisa kamu lakukan untuk memperbaiki kaca mobil yang retak: 1. Amati Kerusakan Lakukan evaluasi menyeluruh terhadap retakan, termasuk panjang, lebar, dan lokasi.  Jika retak kecil dan tidak mengganggu pandangan, kamu mungkin bisa memperbaikinya sendiri.  Namun, jika retak besar atau berada di area kritis, sebaiknya bawa ke profesional. 2. Gunakan Kit Perbaikan Kaca Untuk retakan kecil, kamu bisa membeli kit perbaikan kaca, kit ini biasanya berisi resin untuk mengisi retakan. ","Tayang: Selasa, 15 Oktober 2024 14:23 WIB",Tips dan Trik Mobil,https://www.tribunnews.com/otomotif/2024/10/15/6-cara-ampuh-dan-mudah-untuk-memperbaiki-kaca-mobil-yang-retak-tanpa-mengganti
"Toyota Resmi Jual Rangga di Indonesia, Berikut Daftar Harganya Mulai Rp188 Juta","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Laporan Wartawan Tribunnews.com, Lita Febriani  TRIBUNNEWS.COM, JAKARTA - PT Toyota Astra Motor (TAM) resmi menjual All-New Hilux Rangga, kendaraan segmen komersial di Indonesia. Model ini diluncurkan pada Selasa (15/10/2024) di Jakarta. Model ini bukan hanya tersedia dalam model standar pikap dan chassis, dengan menggandeng 70 karoseri, Toyota membuat model ini bisa dicustomisasi sesuai kebutuhan konsumen. President Director PT Toyota Astra Motor (TAM) Hiroyuki Ueda, mengatakan sebagai mobility company, Toyota berupaya untuk menyediakan Mobility for All. ""Toyota menghadirkan All-New Hilux Rangga sebagai solusi mobilitas yang gesit, andal dan dirancang untuk memenuhi beragam kebutuhan individu, bisnis dan komunitas,"" ungkap Ueda saat peluncuran, Selasa (15/10/2024). Baca juga:  Konsumen Ramai Pre-Booking Toyota Rangga, 8 Hari GIIAS Pemesanan Sudah 450 Unit Hilux Rangga hadir dengan dua pilihan mesin, yakni bensin 1TR-FE 2.000 cc dan diesel 2GD-FTV 2.400 cc yang bertenaga namun tetap hemat bahan bakar meski membawa muatan penuh. Transmisi manual 5-speed memastikan ketangguhan di berbagai kondisi jalan, sementara transmisi otomatis 6-speed cocok untuk mobilitas perkotaan dan jarak jauh. Desain kabin dan posisi duduk yang ergonomis memastikan kenyamanan pengemudi, sehingga bisa bekerja lebih produktif dan nyaman. Hasilnya, pengemudi dapat menyelesaikan pekerjaan dengan lebih efisien, aman, serta berkontribusi pada operasional bisnis yang lebih optimal. Bagian dashboard juga di desain lebih modern dan fungsional, serta dilengkapi berbagai fitur yang kian mendukung aktivitas pengemudi. Posisi sistem kemudi rack and pinion seperti mobil penumpang, dipermudah oleh tilt steering dan power steering untuk mendukung kemudahan berkendara ketika putar arah dengan radius putar hanya 4,9 meter. All-New Hilux Rangga memiliki panjang dek 2.305 mm dan lebar 1.700 mm, serta dek barang dibuat rata. Kendaraan niaga ini memiliki payload 1,2 ton, lebih dari cukup untuk mengangkut 56 galon air mineral. Pilihan 3 Way Deck juga semakin mendukung produktivitas untuk aktivitas bongkar-muat barang yang lebih cepat, ergonomis dan tanpa kendala. Pertama di kelasnya, All-New Hilux Rangga memiliki roof rack mounting point di atas kabin dengan payload 75 kg.","Tayang: Selasa, 15 Oktober 2024 13:24 WIB",Mobil,https://www.tribunnews.com/otomotif/2024/10/15/toyota-resmi-jual-rangga-di-indonesia-berikut-daftar-harganya-mulai-rp188-juta
"4 Cara Jitu Merawat Velg Mobil agar Tetap Awet dan Berkilau, Bye-bye Karat!","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Velg mobil yang terbuat dari logam sering menjadi tempat akumulasi kotoran, debu, dan karat. Karat tidak hanya membuat velg terlihat kusam, tetapi juga dapat mempengaruhi kinerja dan keamanan kendaraan. Oleh karena itu, penting bagi setiap pemilik mobil untuk menjaga kebersihan dan kondisi velg. Dampak negatif dari kerak yang dibiarkan pada velg antara lain penurunan performa aerodinamika, peningkatan berat, dan kemungkinan ketidakseimbangan roda. Kerat juga dapat menyebabkan korosi, merusak cat, dan mengurangi umur velg. Baca juga:  HSR Rilis Dua Seri Velg Terbaru untuk Mobil SUV Namun, tidak perlu khawatir! Ada banyak cara untuk menghilangkan karat yang membandel dari velg mobil. Langkah-langkah Membersihkan Velg Mobil dari Karat Berdasarkan informasi dari Auto2000, berikut beberapa cara untuk membersihkan velg yang berkerak: 1. Persiapkan Alat dan Bahan yang Diperlukan Langkah pertama adalah menyiapkan ember berisi air bersih, sikat yang tepat, cairan pembersih khusus untuk velg, serta kain lembut atau mikrofiber untuk mengeringkan.  Pastikan semua bahan aman untuk velg dan hindari penggunaan bahan kimia yang terlalu keras. 2. Membersihkan Velg dengan Cairan Pembersih Khusus Selanjutnya, gunakan cairan pembersih khusus untuk velg.  Semprotkan cairan secara merata pada semua bagian velg, termasuk sudut-sudut yang sulit dijangkau. ","Tayang: Senin, 14 Oktober 2024 14:34 WIB",Tips dan Trik Mobil,https://www.tribunnews.com/otomotif/2024/10/14/4-cara-jitu-merawat-velg-mobil-agar-tetap-awet-dan-berkilau-bye-bye-karat
"Sayonara Gelar Juara Dunia MotoGP 2024, Sisa Jatah Mesin Marc Marquez Paling Sedikit","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Marc Marquez sudah harus bersiap mengucapkan 'sayonara' dalam perburuan gelar juara dunia MotoGP 2024. Faktanya MM93 menjadi pembalap dengan jatah sisa mesin paling sedikit di antara penunggang motor Ducati. Selain tindakan penyunatan spesifikasi yang harus dilakukan Ducati, tugas Marc Marquez dalam empat seri terakhir MotoGP 2024 akan semakin berat. Hal itu lantaran Marc Marquez juga memiliki jatah sisa mesin paling sedikit, jika dibandingkan Jorge Martin, Pecco Bagnaia dan Enea Bastianini. Saat ini Marc Marquez hanya memiliki empat mesin Desmosedici GP23 tersisa, yang bisa digunakannya untuk menjalani empat seri di sisa MotoGP 2024. Empat mesin tersebut semuanya adalah mesin bekas, yang sudah dipakainya pada seri-seri sebelumnya. Sehingga mesin-mesin milik MM93 bukan mesin baru nol kilometer, lantaran jarak pakainya sudah cukup banyak. Sehingga dengan jarak pakai yang sudah lumayan banyak, risiko untuk rusak pun semakin besar ke depannya. Dalam laporan Todocircuito, jatah sisa paling sedikit ini tak lain karena beberapa insiden yang sempat dialami Marc Marquez, yang mana salah satunya saat motornya terbakar di Mandalika beberapa waktu lalu. Mesin yang terbakar tersebut rusak parah dan tidak bisa diperbaiki lagi, sehingga takkan bisa digunakan lagi oleh sang pembalap. Perlu diketahui bahwa setiap pembalap memiliki jatah delapan mesin, yang bisa digunakan sepanjang MotoGP 2024 ini. Sementara itu Pecco Bagnaia memiliki enam mesin tersisa, di mana masih ada satu mesin yang belum pernah digunakannya sama sekali. Baca juga:  Jadwal MotoGP Australia 2024: Ujian Mentalitas Jorge Martin demi Amankan Singgasana dari Bagnaia Unit mesin tersebut dipastikan akan dipanaskan pertama kali di Sepang, pada awal bulan November mendatang. Jorge Martin malah lebih banyak, karena ia masih memiliki tujuh mesin tersisa yang bisa dimaksimalkan untuk tampil maksimal di sisa empat seri ke depan. Enam mesin sudah dipakai dengan salah satunya hanya untuk latihan di Motegi, dan satu lainnya masih benar-benar baru.","Tayang: Kamis, 17 Oktober 2024 02:22 WIB",MotoGP,https://www.tribunnews.com/sport/2024/10/17/sayonara-gelar-juara-dunia-motogp-2024-sisa-jatah-mesin-marc-marquez-paling-sedikit
"Tim Megawati Kalah Jumlah Voting, tapi Red Sparks Bikin Juara Bertahan Liga Voli Korea Ketakutan","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Pelatih Hyundai Hillstate, Kang Sung-hyung, mewaspadai ancaman Megawati Hangestri bersama Daejeon JungKwanJang Red Sparks dalam persaingan gelar juara Liga Voli Putri Korea 2024/2025. Hyundai Hillstate diketahui menjadi tim dengan jumlah vote terbanyak untuk mengetahui tim mana sebagai kandidat terkuat. Juara bertahan Liga Voli Putri Korea itu memperoleh 7 suara dari 14 voters dalam acara media day sebelum kompetisi digulirkan 19 Oktober mendatang. Dalam acara tersebut, Red Sparks diwakili oleh sang pelatih, Ko Hee-jin yang didampingi Jung Ho-young dan Megawati Hangestri. Meski demikian, Kang Sung-hyung, meminta anak asuhnya tidak cepat berpuas akan pencapaiannya. Selain berstatus juara Liga Voli Putri Korea musim lalu, Wipawee Srithong dkk juga kampiun KOVO Cup 2024. “Ini merupakan sebuah kehormatan dan rasanya menyenangkan bisa mendapatkan begitu banyak suara,” kata Kang Sung-hyung, dikutip dari laman Naver. “Saya merasa terancam karena level semua tim telah meningkat karena standar secara keseluruhan telah meningkat."" ""Para pemain harus melakukan peran mereka dengan lebih baik,"" ujar Kang Sung-hyung. Lebih lanjut, juru taktik Hyundai Hillstate ini mewaspadai tim pesaingnya dalam perburuan gelar juara. Termasuk Red Sparks yang diperkuat Megawati Hangestri. “Setelah melihat penampilan Jung KwanJang (Red Sparks) yang luar biasa di KOVO Cup, saya pikir kami mungkin akan mengalami kesulitan,"" ujar Kang Sung-hyung. Adapun Red Sparks sendiri mendapatkan tiga suara dari survei sebagai kandidat tim yang akan lolos ke babak final Liga Voli Korea musim ini dengan menempati posisi kedua dan ketiga. Red Sparks memang menunjukkan peningkatan performa sejak kedatangan Megatron, julukan Megawati Hangestri.  Baca juga:  Pink Spiders Ganti Pemain, Rival Red Sparks Depak Pemain China dengan Tinggi 196 Cm Tim asal Kota Daejeon itu finis ketiga di Liga Voli Putri Korea 2023/2024. Selain itu, Megawati dan kolega finis di peringkat kedua pada turnamen pramusim KOVO Cup 2024. Pelatih Red Sparks, Ko Hee-jin percaya diri bahwa anak asuhnya mampu bersaing untuk bisa melaju ke laga pamungkas.","Tayang: Kamis, 17 Oktober 2024 01:38 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/17/tim-megawati-kalah-jumlah-voting-tapi-red-sparks-bikin-juara-bertahan-liga-voli-korea-ketakutan
"Rekap Hasil Denmark Open 2024: Ginting & The Daddies Gugur, Indonesia Kirim 7 Wakil ke 16 Besar","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Rekap hasil Denmark Open 2024 yang telah merampungkan babak 32 besar hari ini, Kamis (17/10/2024) dini hari WIB.  Bertarung di Jyske Bank Arena, sebanyak 7 wakil Indonesia sukses melalui ke 16 besar. Sedangkan langkah Anthony Ginting dan The Daddies alias Mohammad Ahsan/Hendra Setiawan gugur. Pada babak penyisihan hari sebelumnya, Gregoria Mariska, Rehan Naufal/Lisa Ayu, dan Leo Carnando/Bagas Maulana telah memastikan tiket ke 16 besar. Lalu di penyisihan hari kedua, sebanyak empat wakil Indonesia menyusul ke 16 besar. Dimulai dari Jonatan Christie yang sukses mengalahkan wakil Malaysia Leong Jun Hao dengan skor 21-16, 21-14. Kemudian diikuti Putri Kusuma Wardani yang secara mengejutkan mengalahkan unggulan keenam turnamen asal Jepang, Aya Ohori dengan straigh game 21-19, 21-18. Lalu, pasangan ganda putra Fajar Alfian/Muhammad Rian Ardianto juga sukses ke 16 setelah menggasak utusan Jerman Bjarne Geiss/Jan Colin Voelker 21-12, 21-18. Serta pasangan ganda campuran Rinov Rivaldy/Pitha Haningtyas yang mengalahkan wakil China Cheng Xing/Zhan Chi dengan skor 21-15, 21-9. Sementara itu, ada dua wakil Indonesia yang gugur ke babak 16 besar. Keduanya yakni Anthony Ginting dan Mohammad Ahsan/Hendra Setiawan. Baca juga:  Rindu yang Terobati, An Se-young Ungkap Kebahagiaan Comeback di Denmark Open 2024 Anthony Ginting tersingkir di babak 32 besar Denmark Open 2024 setelah takluk dari Kenta Nishimoto dalam permainan rubber game 12-21, 21-15, dan 20-22. Sedangkan Mohammad Ahsan/Hendra Setiawan dikalahkan ganda putra Jepang, Takuro Hoki/Yugo Kobayashi. Pasangan yang dijuluki The Daddies itu tumbang dengan skor 8-21, 15-21 dalam tempo 28 menit.","Tayang: Kamis, 17 Oktober 2024 00:48 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/17/rekap-hasil-denmark-open-2024-ginting-the-daddies-gugur-indonesia-kirim-7-wakil-ke-16-besar
"Siswa dari 11 Kota di Asia Berkompetisi di Bidang Olahraga, Seni, dan Public Speaking","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Siswa dari 11 Kota di Asia Berkompetisi di Bidang Olahraga, Seni dan Public Speaking TRIBUNNEWS.COM, JAKARTA – Sebanyak 1.300 atlet dari sejumlah sekolah di 11 kota di tiga negara di Asia akan tampil meramaikan ajang olimpiade sekolah yang mengkompetisikan olahraga dan seni serta public speaking bertajuk SIS Olympic 2024 yang akan berlangsung di Jakarta. Olimpiade ini dibuka pada 16 Oktober 2024 dengan mempertandingkan cabang olahraga sepak bola, basket, dan renang serta seni pertunjukan di beberapa lokasi. Baca juga:  Klasemen Akhir Perolehan Medali Peparnas 2024, Jawa Tengah Juara Umum Acara akan berlangsung di Jakarta Selatan, Jakarta Utara, termasuk di Pantai Indah Kapuk (PIK). Sementara, babak final dan upacara penutupan akan digelar di Jakarta International Velodrome. Adapun, kompetisi public speaking mencakup kemampuan berbicara spontan (impromptu), Model United Nations (MUN), dan debat. Untuk seni pertunjukan mencakup penampilan siswa secara solo dan kelompok. Jaspal Sidhu, pendiri SIS Group of Schools mengatakan, kompetisi ini akan disiarkan langsung dari berbagai kampus SIS di Indonesia, Myanmar, dan India. Untuk cabang olahraga lari akan dilaksanakan di Stadion Atletik Rawamangun pada Sabtu, 19 Oktober dilanjutkan dengan upacara penutupan di Jakarta International Velodrome. Dia mengatakan, ajang ini memberi kesempatan para siswa dalam meningkatkan pemahaman budaya yang berbeda-beda. ""Acara ini bukan hanya tentang kompetisi; ini adalah perayaan komunitas SIS yang terdiri lebih dari18.500 orang, termasuk siswa, orang tua, dan alumni. Covid mungkin telah memisahkan kita secara fisik, tetapi kami kembali dengan semangat,"" ujarnya.     Artikel Juga Sudah Tayang di Kompas.com","Tayang: Rabu, 16 Oktober 2024 23:36 WIB",Sport,https://www.tribunnews.com/sport/2024/10/16/siswa-dari-11-kota-di-asia-berkompetisi-di-bidang-olahraga-seni-dan-public-speaking
Pegolf Profesional Tularkan Ilmu ke Jurnalis Jelang Turnamen Golf BNI Indonesian Masters 2024,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Pegolf Profesional Tularkan Ilmu ke Jurnalis Jelang Turnamen Golf BNI Indonesian Masters 2024    Laporan Wartawan Tribunnews.com, Alfarizy AF TRIBUNNEWS.COM, JAKARTA - Berbagai rangkaian acara digelar jelang bergulirnya turnamen golf BNI Indonesian Masters 2024. Turnamen golf terbesar di tanah air itu akan berlangsung di Royale Jakarta Golf Club, Jakarta, 31 Oktober - 3 November mendatang. Salah satu kegiatan yang terus digulirkan setiap tahunnya adalah media golf day.  Media Golf Day merupakan bentuk apresiasi penyelenggara kepada rekan media yang senantiasa memberikan dukungan dan kerja sama yang telah diberikan terhadap ajang golf terbesar di Indonesia ini setiap tahunnya.  Pegolf profesional Indonesia George Gandranata menyampaikan, jika dirinya senang bisa turut serta di kegiatan ini. “Mulai berpartisipasi dalam berbagai kompetisi golf sejak tahun 2003, saya melihat bagaimana media berkontribusi dalam menumbuhkan antusiasme masyarakat terhadap golf di Indonesia,"" kata George. ""Berbagai pemberitaan seputar cabang olahraga ini termasuk turnamen BNI Indonesian Masters mendorong potensi pegolf Indonesia lain untuk terus berlatih dan berkarya. Sebuah kehormatan bagi saya dapat berkesempatan berbagi ilmu dan wawasan mengenai permainan golf dengan rekan media,” paparnya. Tahun ini merupakan tahun ketiga pelaksanaan Media Golf Day yang digelar oleh BNI Indonesian Masters.  Kegiatan tahun ini melibatkan empat pegolf profesional Indonesia untuk memberikan pelatihan singkat bagi jurnalis tentang tata cara memukul bola golf di driving range.  Para pegolf profesional yang ikut turun ke lapangan, yaitu George Gandranata, Elki Kow, Almay Rayhan Yaquta, dan Peter Gunawan, memberikan pelatihan langsung kepada para jurnalis yang berpartisipasi.  Pegolf profesional Indonesia Peter Gunawan menambahkan, jika kegiatan ini merupakan momentum yang tepat untuk menjalin relasi dengan media. “Kegiatan ini merupakan momen yang tepat untuk menjalin relasi antara pegolf profesional Indonesia dengan rekan media, dalam menyambut turnamen BNI Indonesian Masters 2024. Melalui kegiatan ini, saya berharap dapat membangun euforia menuju turnamen BNI Indonesian Masters ke-12 mendatang dengan mencoba langsung bermain di lapangan yang akan digunakan oleh para pegolf profesional,"" ungkap Peter. ""Ke depannya, saya berharap kegiatan media golf day dapat dilaksanakan secara berkelanjutan sebagai bentuk apresiasi kepada rekan media yang telah mendukung saya dan BNI Indonesian Masters di berbagai kesempatan,"" paparnya.    ","Tayang: Rabu, 16 Oktober 2024 21:30 WIB",Sport,https://www.tribunnews.com/sport/2024/10/16/pegolf-profesional-tularkan-ilmu-ke-jurnalis-jelang-turnamen-golf-bni-indonesian-masters-2024
"Update Hasil Denmark Open 2024: Susul Leo/Bagas, Fajar/Rian ke 16 Besar Tundukkan Wakil Jerman","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Update hasil badminton 32 besar Denmark Open 2024 dari sektor ganda putra, Fajar Alfian/Muhammad Rian Ardianto berhasil mengalahkan wakil Jerman, Bjarne Geiss/Jan Colin Voelker, Rabu (16/10/2024). Bertanding di Jyske Bank Arena, Fajar/Rian menang atas Bjarne/Jan dua gim langsung dengan skor akhir 21-12 dan 21-18. Tiket 16 besar Denmark Open 2024 berhasil diamankan Fajar/Rian. Fajar/Rian menyusul  Leo Rolly Carnando/Bagas Maulana yang telah lebih dulu melaju ke 16 besar Denmark Open 2024. Tanding di hari pertama, Leo/Bagas mengalahkan wakil Skotlandia Christopher Grimley/Matthew Grimley, 22-20 dan 21-19. Dengan kemenangan Fajar/Rian, maka sejauh ini Indonesia telah mengirimkan enam wakil ke 16 besar Denmark Open 2014. Selain Fajar/Rian, ada Jonatan Christie, Putri Kusuma Wardani, Gregoria Mariska, Leo Rolly Carnando/Bagas Maulana, dan Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati. Baca juga:  Hasil Badminton Denmark Open 2024: Misi Revans Sukses, Jojo Lolos 16 Besar Kalahkan Wakil Malaysia Di gim pertama, Fajar/Rian belum terlihat bermain lepas. Bjarne/Jan dengan cepat memanfaatkan situasi, mereka dengan gaya permainanya yang cepat mampu melancarkan bola-bola tanggung yang tak bisa dijangkau Fajar/Rian. Masih kesulitan mencari celah, Fajar/Rian tertinggal 4-6 dari Bjarne/Jan. Tertinggal dua poin, Fajar/Rian mulai meningkatkan intensitas serangan. Baik Fajar maupun Rian aktif melalukan smes-smes keras ke arah Bjarne/Jan. Terbukti, Fajar/Rian akhirnya mampu berbalik unggul atas Bjarne/Jan. Jeda gim pertama, Fajar/Rian unggul 11-7. Baca juga:  Rindu yang Terobati, An Se-young Ungkap Kebahagiaan Comeback di Denmark Open 2024","Tayang: Rabu, 16 Oktober 2024 21:24 WIB",Bulutangkis,https://www.tribunnews.com/sport/2024/10/16/update-hasil-denmark-open-2024-susul-leobagas-fajarrian-ke-16-besar-tundukkan-wakil-jerman
Rivan Nurmulki Sentil PBVSI setelah sang Sahabat Gabung Klub Liga Voli Thailand Diamond Food VC,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Penggawa anyar Wolfdogs Nagoya, Rivan Nurmulki memberikan pesan sarkasme yang ditujukean kepada PBVSI menyoal Nizar Zulfikar. Diketahui setter Jakarta Bhayangkara Presisi itu abroad ke Thailand. Tosser Bhayangkara Presisi, Nizar Zulfikar resmi abroad alias berkarier ke luar negeri untuk coba mengepakkan kariernya di Liga Voli Thailand musim 2024/2025. Setter yang besar bersama Surabaya Samator ini bergabung dengan Diamond Food VC. Kepastian itu diunggah melalui media sosial pemilik Jakarta Sports Management, Wibi Anhari. ""Nizar akan bermain di Liga Voli Thailand musim 2024/2025,"" terang pria yang juga menjembatani kepindahan Rivan Nurmulki ke Wolfdogs Nagoya. Tribunnews kemudian menghubungi Wibi Anhari untuk memastikan tim mana yang diperkuat. Benar saja, Diamond Food VC menjadi pelabuhan baru Nizar Zulfikar, tim yang musim lalu juga sempat dibela Yuda Mardiansyah Putra. ""Iya, konfirmasi (Nizar) gabung ke Diamond Food VC,"" terang Wibi Anhari singkat kepada Tribunnews, Rabu (16/10/2024). ""Kalau kontraknya mulai Oktober (2024) sampai Maret 2025,"" terangnya menambahkan. Nizar dimungkinkan baru bergabung dengan Jakarta Bhayangkara Presisi saat Proliga 2025 berada di putaran kedua atau final four. ""Mungkin di Proliga (2025), baru bisa gabung di final four, atau di putaran kedua (fase reguler),"" kata Wibi menginformasikan.  Diketahui Proliga 2025 menggulirkan pertandingan Januari mendatang, dan menggelar grand final 11 Mei.  Menariknya ada sebuah komentar yang menarik atensi saaol kepindahan Nizar Zulfikar ke Diamond Food VC. Sebab ini menjadi musim pertama pevoli kelahiran Jakarta ini abroad. Rivan Nurmulki meninggalkan pesan komentar di kolom instagram Nizar Zulfikar saat sang setter dipastikan menjajal petualangan barunya. Baca juga:  Bhayangkara Presisi Ketambahan Amunisi, Nizar Zulfikar Didaftarkan Ikut AVC Club Championship 2024 ""Yang terbuang akan menjadi berlian,"" tulis Rivan Nurmulki di kolom komentar postingan Nizar Zulfikar. Sekadar informasi, Nizar dan Rivan merupakan rekan seperjuangan saat meniti karier di Surabay Samator. Saat masih berada di klub voli Jawa Timur ini, Samator mempunyai quartet andalan pada diri Rivan Nurmulki, Rendy Tamamilang, Nizar Zulfikar dan Yuda Mardiansyah.","Tayang: Rabu, 16 Oktober 2024 21:13 WIB",Olahraga Lainnya,https://www.tribunnews.com/sport/2024/10/16/rivan-nurmulki-sentil-pbvsi-setelah-sang-sahabat-gabung-klub-liga-voli-thailand-diamond-food-vc
"Libatkan 30 Penulis, Kemenpora-Gerbangtara Luncurkan Buku Antologi Gagasan Masa Depan Anak Muda IKN","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Libatkan 30 Penulis, Kemenpora dan Gerbangtara Luncurkan Buku Antologi Gagasan Masa Depan Anak Muda IKN TRIBUNNEWS.COM  – Kementerian Pemuda dan Olahraga (Kemenpora) meluncurkan Buku Antologi Gagasan Masa Depan Anak Muda IKN (Ibu Kota Nusantara) meluncurkan Buku Antologi Gagasan Masa Depan Anak Muda IKN (Ibu Kota Nusantara), Selasa (15/10/2024). Pada peluncuran tersebut, Asisten Deputi Kepeloporan Kemenpora, Muhammad Adsan melibatkan sebanyak 30 penulis. Dia menyebut buku antologi ini adalah bentuk kepedulian pihaknya terhadap aspirasi pemuda. Baca juga:  Jadi Momen Bersejarah, Peresmian Istana Negara di IKN Rupanya Diorganisir Pemuda Kalimantan Timur Buku ini disusun dalam rangka menampung aspirasi anak muda yang berasal dari beragam segmentasi, seperti dosen muda, aktivis muda, seniman muda, pengusaha muda, pelaku olahraga muda, dan anak muda IKN.  “Adanya buku antologi gagasan masa depan anak muda ini adalah bentuk kepedulian Kemenpora terhadap aspirasi pemuda dengan beragam latar belakang. Gagasan-gagasan yang tertuang akan menjadi instrumen dalam memberikan rekomendasi kebijakan untuk Indonesia yang lebih baik,” ucapnya dikutip Rabu (16/10/2024). Adapun Aie Natasha selaku Koordinator Konsorsium Gerbangtara menyebut buku antologi ini mewadahi aspirasi anak muda, khususnya yang ada di IKN. “Kami selalu mendukung komitmen Kemenpora RI yang mewadahi aspirasi anak muda khususnya yang ada di IKN. Harapannya, seluruh gagasan yang dituangkan tidak hanya dalam bentuk tulisan, tetapi ada aksi nyata yang dilakukan kedepannya,” katanya. Selain itu, Sri Wahyuni selaku Sekretaris Daerah Kalimantan Timur merasa bangga pada sinergi antaranak muda dalam penulisan buku tersebut. “Saya sangat bangga atas kolaborasi yang terjalin antara Kemenpora RI dan Gerbangtara. Ini membuktikan bahwa anak muda dapat menjadi strategic partner dalam membumikan kebijakan pemerintah pusat,” katanya. Peluncuran buku ini juga dihadiri langsung oleh 30 penulis yang berkontribusi dalam pembuatan buku.  Selain peluncuran Buku, kegiatan lainnya yang dilaksanakan adalah kegiatan Talkshow di mana yang menjadi pembicara adalah perwakilan Kemenpora RI, OIKN, dan dua penulis buku antologi anak muda IKN.  Peluncuran buku ini didukung langsung oleh Bank Kaltimtara, Otorita IKN, Bank Indonesia Kaltim, dan Pemprov Kalimantan Timur.    ","Tayang: Rabu, 16 Oktober 2024 21:11 WIB",Sport,https://www.tribunnews.com/sport/2024/10/16/libatkan-30-penulis-kemenpora-gerbangtara-luncurkan-buku-antologi-gagasan-masa-depan-anak-muda-ikn
